GeoLevel,RegionName,RegionAbbreviation,NationName,NationAbbreviation,CityName,StateAbbreviation,StateName,Latitude,Longitude,Population,Timezone,YouthEngagement
1,North America,NA,United States,USA,Ravenna,NE,Nebraska,41.0275,-98.8946,1373,C,50
1,North America,NA,United States,USA,Saint Paul,NE,Nebraska,41.214,-98.4601,2342,C,50
1,North America,NA,United States,USA,Schuyler,NE,Nebraska,41.4497,-97.062,6256,C,50
1,North America,NA,United States,USA,Scottsbluff,NE,Nebraska,41.8677,-103.6619,25662,M,50
1,North America,NA,United States,USA,Seward,NE,Nebraska,40.9094,-97.0962,6843,C,50
1,North America,NA,United States,USA,Shelton,NE,Nebraska,40.7789,-98.7306,1061,C,50
1,North America,NA,United States,USA,Sidney,NE,Nebraska,41.1341,-102.9681,6244,M,50
1,North America,NA,United States,USA,South Sioux City,NE,Nebraska,42.4627,-96.4134,12911,C,50
1,North America,NA,United States,USA,Springfield,NE,Nebraska,41.0854,-96.1332,1603,C,50
1,North America,NA,United States,USA,Stanton,NE,Nebraska,41.9472,-97.2172,1522,C,50
1,North America,NA,United States,USA,Stromsburg,NE,Nebraska,41.116,-97.591,1158,C,50
1,North America,NA,United States,USA,Superior,NE,Nebraska,40.023,-98.0662,1862,C,50
1,North America,NA,United States,USA,Sutherland,NE,Nebraska,41.1601,-101.1228,1346,C,50
1,North America,NA,United States,USA,Sutton,NE,Nebraska,40.6063,-97.8795,1429,C,50
1,North America,NA,United States,USA,Syracuse,NE,Nebraska,40.6635,-96.1827,1985,C,50
1,North America,NA,United States,USA,Tecumseh,NE,Nebraska,40.3718,-96.189,1640,C,50
1,North America,NA,United States,USA,Tekamah,NE,Nebraska,41.7779,-96.2248,1723,C,50
1,North America,NA,United States,USA,Terrytown,NE,Nebraska,41.8465,-103.6705,1185,M,50
1,North America,NA,United States,USA,Valentine,NE,Nebraska,42.8739,-100.5498,2758,C,50
1,North America,NA,United States,USA,Valley,NE,Nebraska,41.3175,-96.3481,2271,C,50
1,North America,NA,United States,USA,Wahoo,NE,Nebraska,41.2153,-96.6165,4412,C,50
1,North America,NA,United States,USA,Wakefield,NE,Nebraska,42.2665,-96.8632,1395,C,50
1,North America,NA,United States,USA,Waverly,NE,Nebraska,40.9109,-96.5341,3669,C,50
1,North America,NA,United States,USA,Wayne,NE,Nebraska,42.2379,-97.01,5394,C,50
1,North America,NA,United States,USA,Weeping Water,NE,Nebraska,40.8691,-96.14,1078,C,50
1,North America,NA,United States,USA,West Point,NE,Nebraska,41.8378,-96.7061,3156,C,50
1,North America,NA,United States,USA,Wilber,NE,Nebraska,40.481,-96.9645,1878,C,50
1,North America,NA,United States,USA,Wisner,NE,Nebraska,41.988,-96.9142,1180,C,50
1,North America,NA,United States,USA,Wood River,NE,Nebraska,40.8208,-98.6003,1350,C,50
1,North America,NA,United States,USA,Wymore,NE,Nebraska,40.1221,-96.6643,1384,C,50
1,North America,NA,United States,USA,York,NE,Nebraska,40.8707,-97.5947,7726,C,50
1,North America,NA,United States,USA,Yutan,NE,Nebraska,41.2431,-96.3959,1261,C,50
1,North America,NA,United States,USA,Boulder City,NV,Nevada,35.8407,-114.9257,14741,P,50
1,North America,NA,United States,USA,Caliente,NV,Nevada,37.6449,-114.4926,1132,P,50
1,North America,NA,United States,USA,Carlin,NV,Nevada,40.719,-116.108,2324,P,50
1,North America,NA,United States,USA,Carson City,NV,Nevada,39.1512,-119.7474,57525,P,50
1,North America,NA,United States,USA,Elko,NV,Nevada,40.8387,-115.7674,21178,P,50
1,North America,NA,United States,USA,Ely,NV,Nevada,39.2649,-114.8709,4364,P,50
1,North America,NA,United States,USA,Fallon,NV,Nevada,39.4739,-118.778,15867,P,50
1,North America,NA,United States,USA,Fernley,NV,Nevada,39.5612,-119.1925,19464,P,50
1,North America,NA,United States,USA,Henderson,NV,Nevada,36.0145,-115.0362,302539,P,50
1,North America,NA,United States,USA,Las Vegas,NV,Nevada,36.2291,-115.2607,2073045,P,50
1,North America,NA,United States,USA,Lovelock,NV,Nevada,40.1789,-118.4773,1788,P,50
1,North America,NA,United States,USA,Mesquite,NV,Nevada,36.8035,-114.1325,17337,P,50
1,North America,NA,United States,USA,North Las Vegas,NV,Nevada,36.288,-115.0901,242975,P,50
1,North America,NA,United States,USA,Reno,NV,Nevada,39.5497,-119.8483,433271,P,50
1,North America,NA,United States,USA,Sparks,NV,Nevada,39.5729,-119.7157,100888,P,50
1,North America,NA,United States,USA,Wells,NV,Nevada,41.1132,-114.9535,1250,P,50
1,North America,NA,United States,USA,West Wendover,NV,Nevada,40.7407,-114.0783,5236,P,50
1,North America,NA,United States,USA,Winnemucca,NV,Nevada,40.9645,-117.7247,10811,P,50
1,North America,NA,United States,USA,Yerington,NV,Nevada,38.9554,-119.1101,2990,P,50
1,North America,NA,United States,USA,Berlin,NH,New Hampshire,44.4869,-71.2599,11351,E,50
1,North America,NA,United States,USA,Claremont,NH,New Hampshire,43.379,-72.3368,9330,E,50
1,North America,NA,United States,USA,Concord,NH,New Hampshire,43.2305,-71.5595,42935,E,50
1,North America,NA,United States,USA,Dover,NH,New Hampshire,43.1887,-70.8845,92234,E,50
1,North America,NA,United States,USA,Franklin,NH,New Hampshire,43.4499,-71.6691,9721,E,50
1,North America,NA,United States,USA,Keene,NH,New Hampshire,42.9494,-72.2997,22068,E,50
1,North America,NA,United States,USA,Laconia,NH,New Hampshire,43.5724,-71.4775,19234,E,50
1,North America,NA,United States,USA,Lebanon,NH,New Hampshire,43.6353,-72.2531,26414,E,50
1,North America,NA,United States,USA,Manchester,NH,New Hampshire,42.9848,-71.4447,160742,E,50
1,North America,NA,United States,USA,Nashua,NH,New Hampshire,42.7491,-71.491,231262,E,50
1,North America,NA,United States,USA,Portsmouth,NH,New Hampshire,43.058,-70.7826,92513,E,50
1,North America,NA,United States,USA,Rochester,NH,New Hampshire,43.299,-70.9787,30797,E,50
1,North America,NA,United States,USA,Somersworth,NH,New Hampshire,43.2534,-70.8856,11900,E,50
1,North America,NA,United States,USA,Absecon,NJ,New Jersey,39.4228,-74.4944,8283,E,50
1,North America,NA,United States,USA,Allendale,NJ,New Jersey,41.0333,-74.1333,6906,E,50
1,North America,NA,United States,USA,Allentown,NJ,New Jersey,40.1777,-74.5873,1811,E,50
1,North America,NA,United States,USA,Alpha,NJ,New Jersey,40.6598,-75.1571,2297,E,50
1,North America,NA,United States,USA,Alpine,NJ,New Jersey,40.9615,-73.9199,1890,E,50
1,North America,NA,United States,USA,Asbury Park,NJ,New Jersey,40.2226,-74.0117,15767,E,50
1,North America,NA,United States,USA,Atlantic City,NJ,New Jersey,39.3797,-74.4527,241363,E,50
1,North America,NA,United States,USA,Atlantic Highlands,NJ,New Jersey,40.4112,-74.0295,4311,E,50
1,North America,NA,United States,USA,Audubon,NJ,New Jersey,39.8906,-75.0722,8733,E,50
1,North America,NA,United States,USA,Audubon Park,NJ,New Jersey,39.8969,-75.089,1012,E,50
1,North America,NA,United States,USA,Avalon,NJ,New Jersey,39.0906,-74.7357,1267,E,50
1,North America,NA,United States,USA,Avon-by-the-Sea,NJ,New Jersey,40.1914,-74.0162,1794,E,50
1,North America,NA,United States,USA,Barrington,NJ,New Jersey,39.8689,-75.0514,6781,E,50
1,North America,NA,United States,USA,Bayonne,NJ,New Jersey,40.6659,-74.1141,67186,E,50
1,North America,NA,United States,USA,Beach Haven,NJ,New Jersey,39.5658,-74.2489,1182,E,50
1,North America,NA,United States,USA,Beachwood,NJ,New Jersey,39.9286,-74.2023,11248,E,50
1,North America,NA,United States,USA,Bellmawr,NJ,New Jersey,39.8665,-75.0941,11489,E,50
1,North America,NA,United States,USA,Belmar,NJ,New Jersey,40.1798,-74.0255,5682,E,50
1,North America,NA,United States,USA,Belvidere,NJ,New Jersey,40.8294,-75.0728,3768,E,50
1,North America,NA,United States,USA,Bergenfield,NJ,New Jersey,40.9235,-73.9982,27927,E,50
1,North America,NA,United States,USA,Berlin,NJ,New Jersey,39.7915,-74.9375,7606,E,50
1,North America,NA,United States,USA,Bernardsville,NJ,New Jersey,40.7268,-74.5918,7815,E,50
1,North America,NA,United States,USA,Beverly,NJ,New Jersey,40.065,-74.9221,2504,E,50
1,North America,NA,United States,USA,Bloomingdale,NJ,New Jersey,41.03,-74.3319,8242,E,50
1,North America,NA,United States,USA,Bogota,NJ,New Jersey,40.875,-74.0293,8567,E,50
1,North America,NA,United States,USA,Boonton,NJ,New Jersey,40.9047,-74.4048,8354,E,50
1,North America,NA,United States,USA,Bordentown,NJ,New Jersey,40.1494,-74.7084,3835,E,50
1,North America,NA,United States,USA,Bound Brook,NJ,New Jersey,40.5676,-74.5382,10468,E,50
1,North America,NA,United States,USA,Bradley Beach,NJ,New Jersey,40.2018,-74.0121,4225,E,50
1,North America,NA,United States,USA,Bridgeton,NJ,New Jersey,39.4286,-75.2281,33856,E,50
1,North America,NA,United States,USA,Brielle,NJ,New Jersey,40.1048,-74.0636,4724,E,50
1,North America,NA,United States,USA,Brigantine,NJ,New Jersey,39.4138,-74.3787,8963,E,50
1,North America,NA,United States,USA,Brooklawn,NJ,New Jersey,39.8788,-75.1207,1934,E,50
1,North America,NA,United States,USA,Buena,NJ,New Jersey,39.5282,-74.9448,4429,E,50
1,North America,NA,United States,USA,Burlington,NJ,New Jersey,40.0783,-74.8523,9832,E,50
1,North America,NA,United States,USA,Butler,NJ,New Jersey,40.9989,-74.3472,7774,E,50
1,North America,NA,United States,USA,Caldwell,NJ,New Jersey,40.839,-74.2776,8085,E,50
1,North America,NA,United States,USA,Califon,NJ,New Jersey,40.7193,-74.8372,1068,E,50
1,North America,NA,United States,USA,Camden,NJ,New Jersey,39.9361,-75.1073,74532,E,50
1,North America,NA,United States,USA,Cape May,NJ,New Jersey,38.9409,-74.9042,3480,E,50
1,North America,NA,United States,USA,Carlstadt,NJ,New Jersey,40.8247,-74.0613,6314,E,50
1,North America,NA,United States,USA,Carteret,NJ,New Jersey,40.5848,-74.2284,24084,E,50
1,North America,NA,United States,USA,Chatham,NJ,New Jersey,40.7405,-74.3838,8928,E,50
1,North America,NA,United States,USA,Chesilhurst,NJ,New Jersey,39.7307,-74.8786,1639,E,50
1,North America,NA,United States,USA,Chester,NJ,New Jersey,40.7874,-74.6921,1665,E,50
1,North America,NA,United States,USA,Clayton,NJ,New Jersey,39.6627,-75.0782,8676,E,50
1,North America,NA,United States,USA,Clementon,NJ,New Jersey,39.8046,-74.9851,4959,E,50
1,North America,NA,United States,USA,Cliffside Park,NJ,New Jersey,40.8221,-73.988,25142,E,50
1,North America,NA,United States,USA,Clifton,NJ,New Jersey,40.8631,-74.1575,86607,E,50
1,North America,NA,United States,USA,Clinton,NJ,New Jersey,40.6359,-74.9125,2701,E,50
1,North America,NA,United States,USA,Closter,NJ,New Jersey,40.9733,-73.9604,8766,E,50
1,North America,NA,United States,USA,Collingswood,NJ,New Jersey,39.916,-75.0759,14027,E,50
1,North America,NA,United States,USA,Cresskill,NJ,New Jersey,40.9405,-73.9596,8935,E,50
1,North America,NA,United States,USA,Demarest,NJ,New Jersey,40.955,-73.9567,5032,E,50
1,North America,NA,United States,USA,Dover,NJ,New Jersey,40.8859,-74.5597,18232,E,50
1,North America,NA,United States,USA,Dumont,NJ,New Jersey,40.9452,-73.9923,17998,E,50
1,North America,NA,United States,USA,Dunellen,NJ,New Jersey,40.5903,-74.4656,7407,E,50
1,North America,NA,United States,USA,East Newark,NJ,New Jersey,40.751,-74.1623,2735,E,50
1,North America,NA,United States,USA,East Orange,NJ,New Jersey,40.7651,-74.2117,65378,E,50
1,North America,NA,United States,USA,East Rutherford,NJ,New Jersey,40.8179,-74.0854,9928,E,50
1,North America,NA,United States,USA,Eatontown,NJ,New Jersey,40.2913,-74.0558,12376,E,50
1,North America,NA,United States,USA,Edgewater,NJ,New Jersey,40.8237,-73.974,12368,E,50
1,North America,NA,United States,USA,Egg Harbor City,NJ,New Jersey,39.564,-74.5961,4174,E,50
1,North America,NA,United States,USA,Elizabeth,NJ,New Jersey,40.6657,-74.1912,130215,E,50
1,North America,NA,United States,USA,Elmer,NJ,New Jersey,39.5919,-75.174,1312,E,50
1,North America,NA,United States,USA,Elmwood Park,NJ,New Jersey,40.905,-74.1201,20429,E,50
1,North America,NA,United States,USA,Emerson,NJ,New Jersey,40.9748,-74.024,7739,E,50
1,North America,NA,United States,USA,Englewood,NJ,New Jersey,40.8917,-73.9736,29112,E,50
1,North America,NA,United States,USA,Englewood Cliffs,NJ,New Jersey,40.8822,-73.9466,5453,E,50
1,North America,NA,United States,USA,Englishtown,NJ,New Jersey,40.2971,-74.3607,1943,E,50
1,North America,NA,United States,USA,Essex Fells,NJ,New Jersey,40.827,-74.2798,2137,E,50
1,North America,NA,United States,USA,Estell Manor,NJ,New Jersey,39.3587,-74.7751,1720,E,50
1,North America,NA,United States,USA,Fair Haven,NJ,New Jersey,40.3619,-74.0392,5950,E,50
1,North America,NA,United States,USA,Fair Lawn,NJ,New Jersey,40.9359,-74.1177,33710,E,50
1,North America,NA,United States,USA,Fairview,NJ,New Jersey,40.8182,-74.0022,14537,E,50
1,North America,NA,United States,USA,Fanwood,NJ,New Jersey,40.6417,-74.3857,7808,E,50
1,North America,NA,United States,USA,Farmingdale,NJ,New Jersey,40.1985,-74.1702,1298,E,50
1,North America,NA,United States,USA,Flemington,NJ,New Jersey,40.5087,-74.8599,4621,E,50
1,North America,NA,United States,USA,Florham Park,NJ,New Jersey,40.7772,-74.3953,11765,E,50
1,North America,NA,United States,USA,Folsom,NJ,New Jersey,39.5928,-74.8424,1815,E,50
1,North America,NA,United States,USA,Fort Lee,NJ,New Jersey,40.8509,-73.9712,37907,E,50
1,North America,NA,United States,USA,Franklin,NJ,New Jersey,41.1101,-74.5886,33532,E,50
1,North America,NA,United States,USA,Franklin Lakes,NJ,New Jersey,41.0086,-74.2083,11255,E,50
1,North America,NA,United States,USA,Freehold,NJ,New Jersey,40.2596,-74.2755,11894,E,50
1,North America,NA,United States,USA,Frenchtown,NJ,New Jersey,40.5273,-75.0571,1366,E,50
1,North America,NA,United States,USA,Garfield,NJ,New Jersey,40.8791,-74.1085,32393,E,50
1,North America,NA,United States,USA,Garwood,NJ,New Jersey,40.6513,-74.3231,4408,E,50
1,North America,NA,United States,USA,Gibbsboro,NJ,New Jersey,39.8332,-74.9657,2247,E,50
1,North America,NA,United States,USA,Glassboro,NJ,New Jersey,39.7014,-75.1113,20011,E,50
1,North America,NA,United States,USA,Glen Gardner,NJ,New Jersey,40.7004,-74.9395,1924,E,50
1,North America,NA,United States,USA,Glen Ridge,NJ,New Jersey,40.8041,-74.2043,7704,E,50
1,North America,NA,United States,USA,Glen Rock,NJ,New Jersey,40.9601,-74.1249,12045,E,50
1,North America,NA,United States,USA,Gloucester City,NJ,New Jersey,39.8924,-75.1173,11342,E,50
1,North America,NA,United States,USA,Guttenberg,NJ,New Jersey,40.7927,-74.0047,11695,E,50
1,North America,NA,United States,USA,Hackensack,NJ,New Jersey,40.889,-74.0461,45248,E,50
1,North America,NA,United States,USA,Hackettstown,NJ,New Jersey,40.854,-74.8257,9554,E,50
1,North America,NA,United States,USA,Haddon Heights,NJ,New Jersey,39.8791,-75.0645,7588,E,50
1,North America,NA,United States,USA,Haddonfield,NJ,New Jersey,39.8955,-75.0346,11435,E,50
1,North America,NA,United States,USA,Haledon,NJ,New Jersey,40.9363,-74.1887,8463,E,50
1,North America,NA,United States,USA,Hamburg,NJ,New Jersey,41.1485,-74.5736,3132,E,50
1,North America,NA,United States,USA,Hammonton,NJ,New Jersey,39.6572,-74.7678,12776,E,50
1,North America,NA,United States,USA,Hampton,NJ,New Jersey,40.7069,-74.9642,1331,E,50
1,North America,NA,United States,USA,Harrington Park,NJ,New Jersey,40.9899,-73.9803,4846,E,50
1,North America,NA,United States,USA,Harrison,NJ,New Jersey,40.7431,-74.1531,17643,E,50
1,North America,NA,United States,USA,Hasbrouck Heights,NJ,New Jersey,40.8619,-74.0741,12277,E,50
1,North America,NA,United States,USA,Haworth,NJ,New Jersey,40.9622,-73.9976,3497,E,50
1,North America,NA,United States,USA,Hawthorne,NJ,New Jersey,40.9579,-74.1581,19101,E,50
1,North America,NA,United States,USA,Helmetta,NJ,New Jersey,40.3777,-74.4239,2223,E,50
1,North America,NA,United States,USA,High Bridge,NJ,New Jersey,40.6684,-74.894,3542,E,50
1,North America,NA,United States,USA,Highland Park,NJ,New Jersey,40.5006,-74.4283,14164,E,50
1,North America,NA,United States,USA,Highlands,NJ,New Jersey,40.4036,-73.9899,4821,E,50
1,North America,NA,United States,USA,Hightstown,NJ,New Jersey,40.2686,-74.5253,5384,E,50
1,North America,NA,United States,USA,Hillsdale,NJ,New Jersey,41.0074,-74.044,10581,E,50
1,North America,NA,United States,USA,Ho-Ho-Kus,NJ,New Jersey,41.0001,-74.0972,4183,E,50
1,North America,NA,United States,USA,Hoboken,NJ,New Jersey,40.7453,-74.0279,55131,E,50
1,North America,NA,United States,USA,Hopatcong,NJ,New Jersey,40.9541,-74.6593,14298,E,50
1,North America,NA,United States,USA,Hopewell,NJ,New Jersey,40.3893,-74.7638,1948,E,50
1,North America,NA,United States,USA,Island Heights,NJ,New Jersey,39.9423,-74.1454,1667,E,50
1,North America,NA,United States,USA,Jamesburg,NJ,New Jersey,40.3494,-74.44,6068,E,50
1,North America,NA,United States,USA,Jersey City,NJ,New Jersey,40.7161,-74.0682,270753,E,50
1,North America,NA,United States,USA,Keansburg,NJ,New Jersey,40.4469,-74.1316,9806,E,50
1,North America,NA,United States,USA,Kearny,NJ,New Jersey,40.7528,-74.1202,42670,E,50
1,North America,NA,United States,USA,Kenilworth,NJ,New Jersey,40.6781,-74.289,8312,E,50
1,North America,NA,United States,USA,Keyport,NJ,New Jersey,40.4327,-74.2011,7085,E,50
1,North America,NA,United States,USA,Kinnelon,NJ,New Jersey,40.9847,-74.3862,10213,E,50
1,North America,NA,United States,USA,Lake Como,NJ,New Jersey,40.1706,-74.0262,1717,E,50
1,North America,NA,United States,USA,Lakehurst,NJ,New Jersey,40.0133,-74.3201,2697,E,50
1,North America,NA,United States,USA,Lambertville,NJ,New Jersey,40.3688,-74.943,3824,E,50
1,North America,NA,United States,USA,Laurel Springs,NJ,New Jersey,39.8213,-75.0053,1886,E,50
1,North America,NA,United States,USA,Lavallette,NJ,New Jersey,39.9697,-74.0718,1849,E,50
1,North America,NA,United States,USA,Lawnside,NJ,New Jersey,39.8673,-75.0289,2920,E,50
1,North America,NA,United States,USA,Lebanon,NJ,New Jersey,40.6433,-74.8351,1669,E,50
1,North America,NA,United States,USA,Leonia,NJ,New Jersey,40.8638,-73.9899,9262,E,50
1,North America,NA,United States,USA,Lincoln Park,NJ,New Jersey,40.9239,-74.3035,10468,E,50
1,North America,NA,United States,USA,Linden,NJ,New Jersey,40.6251,-74.2381,43056,E,50
1,North America,NA,United States,USA,Lindenwold,NJ,New Jersey,39.8172,-74.9898,17471,E,50
1,North America,NA,United States,USA,Linwood,NJ,New Jersey,39.3435,-74.5708,6855,E,50
1,North America,NA,United States,USA,Little Ferry,NJ,New Jersey,40.8464,-74.0388,11000,E,50
1,North America,NA,United States,USA,Little Silver,NJ,New Jersey,40.3357,-74.0346,5908,E,50
1,North America,NA,United States,USA,Lodi,NJ,New Jersey,40.8784,-74.0815,24961,E,50
1,North America,NA,United States,USA,Long Branch,NJ,New Jersey,40.2965,-73.9915,30762,E,50
1,North America,NA,United States,USA,Madison,NJ,New Jersey,40.7586,-74.4171,16033,E,50
1,North America,NA,United States,USA,Magnolia,NJ,New Jersey,39.8562,-75.0365,4303,E,50
1,North America,NA,United States,USA,Manasquan,NJ,New Jersey,40.1183,-74.0446,5903,E,50
1,North America,NA,United States,USA,Manville,NJ,New Jersey,40.5421,-74.5892,10414,E,50
1,North America,NA,United States,USA,Margate City,NJ,New Jersey,39.3307,-74.5071,6083,E,50
1,North America,NA,United States,USA,Matawan,NJ,New Jersey,40.4127,-74.2365,8869,E,50
1,North America,NA,United States,USA,Maywood,NJ,New Jersey,40.9025,-74.0634,9860,E,50
1,North America,NA,United States,USA,Medford Lakes,NJ,New Jersey,39.8582,-74.8056,4013,E,50
1,North America,NA,United States,USA,Mendham,NJ,New Jersey,40.7687,-74.6003,4978,E,50
1,North America,NA,United States,USA,Merchantville,NJ,New Jersey,39.9502,-75.0504,3770,E,50
